MatchID,Date,Patch,EventID,EventName,EventStage,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
28595,2021-07-24 11:00:00,Patch 3.0,545,Champions Tour Turkey Stage 3: Challengers 2,Closed Qualifier: Lower Round 3,2908,6132,Thunderbolts Gaming,İstanbul Wildcats,2,1
28596,2021-07-24 11:00:00,Patch 3.0,545,Champions Tour Turkey Stage 3: Challengers 2,Closed Qualifier: Lower Round 3,4697,1675,OutRage,Zero Zone,1,2
28565,2021-07-24 09:10:00,Patch 3.01,611,Champions Tour Indonesia Stage 3: Challengers 2,Main Event: Semifinals,466,3652,BOOM Esports,Morph Impact,2,0
25981,2021-07-24 09:00:00,,603,Champions Tour Vietnam Stage 3: Challengers 2,Main Event: Upper Final,4330,4325,Fancy United Esports,CERBERUS Esports,2,1
27426,2021-07-24 09:00:00,Patch 3.0,573,Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,Main Event: Consolation Final,3107,5333,Griffin E-Sports,Clutch Jeans,2,0
28214,2021-07-24 09:00:00,Patch 3.01,544,Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier: Lower Round 3,3,2059,Ninjas in Pyjamas,Team Vitality,1,2
28215,2021-07-24 09:00:00,Patch 3.01,544,Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier: Lower Round 3,472,673,BIG,Team Finest,2,1
22609,2021-07-24 08:00:00,,566,Champions Tour Thailand Stage 3: Challengers 2,Main Event: Lower Bracket Round 3,4994,4993,wicket berg,FW Esports,1,2
27503,2021-07-24 08:00:00,Patch 3.01,556,ImbaTV Fearless Invitational Cup,Main Event: Lower Final,5443,908,KONE,Tales of Eastern,2,1
28807,2021-07-24 07:30:00,Patch 3.02,557,Valorant Conquerors Championship,Sri Lanka and Maldives Qualifier: Semifinals,5902,795,Crash Landin on You,Union Gaming,2,0
28889,2021-07-24 07:25:00,Patch 3.0,580,Champions Tour Philippines Stage 3: Challengers 2,Main Event: Semifinals,4891,3136,SV Empire,Oasis Gaming,2,0
26001,2021-07-24 07:05:56,,568,Champions Tour Malaysia & Singapore Stage 3: Challengers 2,Main Event: Lower Round 3,2532,1919,Louvre,Kingsmen,1,0
